handle,sku,title,currentCollections,suggestedCollection,hasCollection,price,available,url
"terminal-ext-izq-chevrolet-sail","RP-TR26","TERMINAL EXT.IZQ CHEVROLET SAIL","","suspension-direccion","false","12.0","true","/producto/terminal-ext-izq-chevrolet-sail/"
"terminal-exterior-mazda-323-lh-rh","MDX50-32-280","TERMINAL EXTERIOR MAZDA 323 LH/RH","","suspension-direccion","false","15.0","true","/producto/terminal-exterior-mazda-323-lh-rh/"
"terminal-interior-varilla-direccion-chevrolet-joy-1-4-22-gm","94522262","TERMINAL INTERIOR VARILLA DIRECCION CHEVROLET JOY 1.4 22 (GM)","","suspension-direccion","false","45.0","true","/producto/terminal-interior-varilla-direccion-chevrolet-joy-1-4-22-gm/"
"terminal-susp-chery-arrizo-5-1-5-19-inf-alt","03-005-07-0077","TERMINAL SUSP CHERY ARRIZO 5 1.5 19- INF ( ALT )","","suspension-direccion","false","15.0","true","/producto/terminal-susp-chery-arrizo-5-1-5-19-inf-alt/"
"termostato-chevrolet-aveo-1-4-1-6-05-metal-completo-bm","RP-TC2N","TERMOSTATO CHEVROLET AVEO 1.4/1.6 05- METAL COMPLETO ( BM )","","radiadores-refrigeracion","false","15.0","true","/producto/termostato-chevrolet-aveo-1-4-1-6-05-metal-completo-bm/"
"termostato-chevrolet-corsa-1-4-1-6-1-8-96-06-c-base-92","93275736","TERMOSTATO CHEVROLET CORSA 1.4/1.6/1.8 96- 06 C/BASE 92","","radiadores-refrigeracion","false","18.0","true","/producto/termostato-chevrolet-corsa-1-4-1-6-1-8-96-06-c-base-92/"
"termostato-chevrolet-n200-n300-11-82-c-1-2","06-002-08-0416","TERMOSTATO CHEVROLET N200-N300 11- 82-C 1.2","","radiadores-refrigeracion","false","8.0","true","/producto/termostato-chevrolet-n200-n300-11-82-c-1-2/"
"termostato-chevrolet-optra-06","92062728","TERMOSTATO CHEVROLET OPTRA 06","","radiadores-refrigeracion","false","18.0","true","/producto/termostato-chevrolet-optra-06/"
"termostato-chevrolet-spark-02-10-matiz-98-02-82-c-0-8-1-0","06-002-08-0396","TERMOSTATO CHEVROLET SPARK 02-10 MATIZ 98-02 82-C 0.8/1.0","","radiadores-refrigeracion","false","8.0","true","/producto/termostato-chevrolet-spark-02-10-matiz-98-02-82-c-0-8-1-0/"
"termostato-chevrolet-spark-gt-1-2-11-beat-c-sensor-c-base-metalica-nitoyo","RP-TC3N","TERMOSTATO CHEVROLET SPARK GT 1.2 11- / BEAT C/SENSOR C/BASE METALICA ( NITOYO )","","radiadores-refrigeracion","false","25.0","true","/producto/termostato-chevrolet-spark-gt-1-2-11-beat-c-sensor-c-base-metalica-nitoyo/"
"termostato-completo-chevrolet-astra-2-0-chevrolet-d-max-rt50-2-4","90501699","TERMOSTATO COMPLETO CHEVROLET ASTRA 2.0 CHEVROLET D-MAX RT50 2.4","","radiadores-refrigeracion","false","25.0","true","/producto/termostato-completo-chevrolet-astra-2-0-chevrolet-d-max-rt50-2-4/"
"termostato-electronico-chery-tiggo-2-1-5","RP-TE8R","TERMOSTATO ELECTRONICO CHERY TIGGO 2 1.5","","radiadores-refrigeracion","false","35.0","true","/producto/termostato-electronico-chery-tiggo-2-1-5/"
"termostato-hyundai-h1-08-h100-van-porter-98-04-terrcan-01-07-82-c-d4bb-original","25510-42100","TERMOSTATO HYUNDAI H1 08- H100 VAN-PORTER 98-04 TERRCAN 01-07 82-C D4BB ( ORIGINAL )","","radiadores-refrigeracion","false","20.0","true","/producto/termostato-hyundai-h1-08-h100-van-porter-98-04-terrcan-01-07-82-c-d4bb-original/"
"termostato-jac-t6-18-2-0-gas-4x2","06-002-46-0005","TERMOSTATO JAC T6 18- 2.0 GAS 4X2","","radiadores-refrigeracion","false","8.0","true","/producto/termostato-jac-t6-18-2-0-gas-4x2/"
"termostato-mazda-b2200-f2-01-bt-50-2-2-08-16-82-c","06-002-25-0418","TERMOSTATO MAZDA B2200 F2 01 - BT-50 2.2 08 16 82-C","","radiadores-refrigeracion","false","15.0","true","/producto/termostato-mazda-b2200-f2-01-bt-50-2-2-08-16-82-c/"
"tope-amortiguador-chevrolet-aveo-05-family-05-emotion-08-chevy-taxi-05-pos-caucho-gm","10207005","TOPE AMORTIGUADOR CHEVROLET AVEO 05- / FAMILY 05- / EMOTION 08- / CHEVY TAXI 05- POS CAUCHO ( GM )","","suspension-direccion","false","6.0","true","/producto/tope-amortiguador-chevrolet-aveo-05-family-05-emotion-08-chevy-taxi-05-pos-caucho-gm/"
"tope-de-seguro-de-cierre-de-gasolina-aveo","96534242","TOPE DE SEGURO DE CIERRE DE GASOLINA AVEO","","sin-clasificar","false","12.0","true","/producto/tope-de-seguro-de-cierre-de-gasolina-aveo/"
"toyota-hilux-vigo-2-7-06-15-gasolina-t-m-26mm-polar","12344","TOYOTA HILUX VIGO 2.7 06-15 GASOLINA T/M 26MM ( POLAR )","","sin-clasificar","false","82.14","true","/producto/toyota-hilux-vigo-2-7-06-15-gasolina-t-m-26mm-polar/"
"triceta-chevrolet-aveo-1-5-1-6-optra-1-8-sail-1-4-22-estrias-gm-arp","93731453","TRICETA CHEVROLET AVEO 1.5 / 1.6 / OPTRA 1.8 / SAIL 1.4 22 ESTRIAS ( GM/ARP)","","sin-clasificar","false","20.0","true","/producto/triceta-chevrolet-aveo-1-5-1-6-optra-1-8-sail-1-4-22-estrias-gm-arp/"
"triceta-chevrolet-aveo-1-5-1-6-optra-1-8-sail-1-4-22dtes-x-32dado-baja-tetsu","812CV01A000","TRICETA CHEVROLET AVEO 1.5-1.6 / OPTRA 1.8 / SAIL 1.4 22DTES X 32DADO - BAJA ( TETSU )","","sin-clasificar","false","12.0","true","/producto/triceta-chevrolet-aveo-1-5-1-6-optra-1-8-sail-1-4-22dtes-x-32dado-baja-tetsu/"
"triceta-chevrolet-spark-06-323-festiva-19dtes-x-29-4dado-tetsu","812MZ07C000","TRICETA CHEVROLET SPARK 06- / 323 / FESTIVA 19DTES X 29.4DADO ( TETSU )","","sin-clasificar","false","18.0","true","/producto/triceta-chevrolet-spark-06-323-festiva-19dtes-x-29-4dado-tetsu/"
"triceta-hyundai-accent-12-16-22dtesx32-5dado-tetsu","812HN01D000","TRICETA HYUNDAI ACCENT 12- 16 22DTESX32.5DADO ( TETSU )","","sin-clasificar","false","18.0","true","/producto/triceta-hyundai-accent-12-16-22dtesx32-5dado-tetsu/"
"trompo-aceite-chevrolet-aveo-optra-spark-daewoo-lanos-matiz-todos","RUB-SDO-002","TROMPO ACEITE CHEVROLET AVEO / OPTRA / SPARK / DAEWOO LANOS / MATIZ TODOS","","motor-sensores-filtros","false","10.0","true","/producto/trompo-aceite-chevrolet-aveo-optra-spark-daewoo-lanos-matiz-todos/"
"trompo-aceite-chevrolet-sail-1-4-12-jly","LB034-XFL1-1013","TROMPO ACEITE CHEVROLET SAIL 1.4 12- ( JLY )","","motor-sensores-filtros","false","10.0","true","/producto/trompo-aceite-chevrolet-sail-1-4-12-jly/"
"trompo-aceite-chevrolet-spark-02-gm","94580327","TROMPO ACEITE CHEVROLET SPARK 02/- ( GM )","","motor-sensores-filtros","false","15.0","true","/producto/trompo-aceite-chevrolet-spark-02-gm/"
"trompo-de-stop-chevrolet-aveo-todos","RP-TST6","TROMPO DE STOP CHEVROLET AVEO TODOS","","silvines-faros-luces","false","12.0","true","/producto/trompo-de-stop-chevrolet-aveo-todos/"
"trompo-de-temperatura-chevrolet-sail-1-4-chevrolet-spark-gt-1-2-groove-1-5-2011-2023","RP-TTP1","TROMPO DE TEMPERATURA CHEVROLET SAIL 1.4- CHEVROLET SPARK GT 1.2 GROOVE 1.5 2011-2023","","sin-clasificar","false","8.0","true","/producto/trompo-de-temperatura-chevrolet-sail-1-4-chevrolet-spark-gt-1-2-groove-1-5-2011-2023/"
"trompo-freno-chevrolet-aveo-05-chevy-taxi-05-spark-06-stop-2-patas-stop","95368628","TROMPO FRENO CHEVROLET AVEO 05- CHEVY TAXI 05- SPARK 06- STOP 2 PATAS STOP","","silvines-faros-luces","false","18.0","true","/producto/trompo-freno-chevrolet-aveo-05-chevy-taxi-05-spark-06-stop-2-patas-stop/"
"trompo-freno-chevrolet-spark-06-stop-gm","96567247","TROMPO FRENO CHEVROLET SPARK 06- STOP ( GM )","","silvines-faros-luces","false","20.0","true","/producto/trompo-freno-chevrolet-spark-06-stop-gm/"
"trompo-retro-chevrolet-aveo-05-chevy-taxi-05-daewoo-racer-92-97-lanos-98-02","RUB-SRRE-003","TROMPO RETRO CHEVROLET AVEO 05- / CHEVY TAXI 05- / DAEWOO RACER 92- 97 / LANOS 98- 02","","sin-clasificar","false","10.0","true","/producto/trompo-retro-chevrolet-aveo-05-chevy-taxi-05-daewoo-racer-92-97-lanos-98-02/"
"trompo-retro-forsa-i-gm","37610-60B51","TROMPO RETRO FORSA I ( GM )","","sin-clasificar","false","15.0","true","/producto/trompo-retro-forsa-i-gm/"
"tubo-flexible-escape-2x8-reforzado-c-revistimiento-interno","59-111-007-032","TUBO FLEXIBLE ESCAPE 2X8"" REFORZADO C/REVISTIMIENTO INTERNO","","sin-clasificar","false","18.0","true","/producto/tubo-flexible-escape-2x8-reforzado-c-revistimiento-interno/"
"tubo-reservorio-agua-chevrolet-groove-19-ducto-plumas-genuine","96315346","TUBO RESERVORIO AGUA CHEVROLET GROOVE 19 DUCTO PLUMAS ( GENUINE )","","sin-clasificar","false","25.0","true","/producto/tubo-reservorio-agua-chevrolet-groove-19-ducto-plumas-genuine/"
"unidad-sensor-a-b-mazda-cx-5-genuine","KR3257K30","UNIDAD SENSOR A/B MAZDA CX-5 ( GENUINE )","","motor-sensores-filtros","false","35.0","true","/producto/unidad-sensor-a-b-mazda-cx-5-genuine/"
"valvula-control-aceite","52B7000230","VALVULA CONTROL ACEITE","","motor-sensores-filtros","false","20.0","true","/producto/valvula-control-aceite/"
"valvula-de-ventilacion-canister-2-pines-chevrolet-aveo-todos","RP-VC1N","VALVULA DE VENTILACION CANISTER (2 PINES) CHEVROLET AVEO TODOS","","motor-sensores-filtros","false","20.0","true","/producto/valvula-de-ventilacion-canister-2-pines-chevrolet-aveo-todos/"
"valvula-iac-chevrolet-corsa-evolution-1-8-fiat-palio-gauss","GS6187","VALVULA IAC CHEVROLET CORSA EVOLUTION 1.8 / FIAT PALIO ( GAUSS )","","motor-sensores-filtros","false","20.0","true","/producto/valvula-iac-chevrolet-corsa-evolution-1-8-fiat-palio-gauss/"
"valvula-iac-chevrolet-grand-vitara-2-7-01-06","18137-52D00","VALVULA IAC CHEVROLET GRAND VITARA 2.7 01- 06","","motor-sensores-filtros","false","45.0","true","/producto/valvula-iac-chevrolet-grand-vitara-2-7-01-06/"
"valvula-iac-chevrolet-n300-1-2-11-19-gm","23596266","VALVULA IAC CHEVROLET N300 1.2 11- 19 ( GM )","","motor-sensores-filtros","false","22.0","true","/producto/valvula-iac-chevrolet-n300-1-2-11-19-gm/"
"valvula-iac-renault-clio","7700273699","VALVULA IAC RENAULT CLIO","","motor-sensores-filtros","false","25.0","true","/producto/valvula-iac-renault-clio/"
"valvula-multiple-admision-chevrolet-sail-1-4-12-sail-1-5-cavalier-19-1-5-star","9048438","VALVULA MULTIPLE ADMISION CHEVROLET SAIL 1.4 12- / SAIL 1.5 / CAVALIER 19- 1.5 ( STAR )","","motor-sensores-filtros","false","40.0","true","/producto/valvula-multiple-admision-chevrolet-sail-1-4-12-sail-1-5-cavalier-19-1-5-star/"
"valvula-pcv-chevrolet-n300","VP-2734","VALVULA PCV CHEVROLET N300","","motor-sensores-filtros","false","20.0","true","/producto/valvula-pcv-chevrolet-n300/"
"valvula-pcv-chevrolet-sail-1-4-1-5-nitoyo","RP-VPC3N","VALVULA PCV CHEVROLET SAIL 1.4-1.5 ( NITOYO )","","motor-sensores-filtros","false","15.0","true","/producto/valvula-pcv-chevrolet-sail-1-4-1-5-nitoyo/"
"valvula-regulador-de-presion-de-combustible-chevrolet-aveo-1-4-1-6","RP-RPG4N","VALVULA REGULADOR DE PRESIÓN DE COMBUSTIBLE CHEVROLET AVEO 1.4-1.6","","motor-sensores-filtros","false","18.0","true","/producto/valvula-regulador-de-presion-de-combustible-chevrolet-aveo-1-4-1-6/"
"valvula-regulador-de-presion-de-combustible-chevrolet-corsa-evolution-spark-sail-astra-za","RP-RPG1N","VALVULA REGULADOR DE PRESIÓN DE COMBUSTIBLE CHEVROLET CORSA EVOLUTION/SPARK/SAIL/ASTRA/ZA","","motor-sensores-filtros","false","15.0","true","/producto/valvula-regulador-de-presion-de-combustible-chevrolet-corsa-evolution-spark-sail-astra-za/"
"valvula-regulador-de-presion-de-combustible-hyundai-accent-verna-matrix-getz","RP-RPG2N","VALVULA REGULADOR DE PRESIÓN DE COMBUSTIBLE HYUNDAI ACCENT VERNA/MATRIX/GETZ","","motor-sensores-filtros","false","18.0","true","/producto/valvula-regulador-de-presion-de-combustible-hyundai-accent-verna-matrix-getz/"
"ventialdor-con-embrague-mazda-bt-50-wlc-2-5-pu_cd_4wd-original","WE0115140A","VENTIALDOR CON EMBRAGUE MAZDA BT-50 WLC 2.5 PU_CD_4WD ( ORIGINAL )","","sin-clasificar","false","380.0","true","/producto/ventialdor-con-embrague-mazda-bt-50-wlc-2-5-pu_cd_4wd-original/"
"ventilacion-posterior-toyota-yaris-04-rh","6293052010","VENTILACION POSTERIOR TOYOTA YARIS 04 RH","","sin-clasificar","false","20.0","true","/producto/ventilacion-posterior-toyota-yaris-04-rh/"
"vidrio-ventana-del-lh-aveo","YHGFRESD","VIDRIO VENTANA DEL LH AVEO","","vidrios-parabrisas","false","33.0","true","/producto/vidrio-ventana-del-lh-aveo/"
"vincha-4-patas","132455","VINCHA 4 PATAS","","sin-clasificar","false","0.05","true","/producto/vincha-4-patas/"
"vincha-arana","0003","VINCHA ARANA","","sin-clasificar","false","4.11","true","/producto/vincha-arana/"
"vincha-faro-del-hyundai-accent-12-lh-inferior-original","865831R000","VINCHA FARO DEL HYUNDAI ACCENT 12- LH INFERIOR ( ORIGINAL )","","silvines-faros-luces","false","25.0","true","/producto/vincha-faro-del-hyundai-accent-12-lh-inferior-original/"
"vincha-g-choque-pos-peugeot-301-rh","9676786080","VINCHA G-CHOQUE POS PEUGEOT 301 RH","","sin-clasificar","false","25.0","true","/producto/vincha-g-choque-pos-peugeot-301-rh/"
"vincha-gchoque-chevrolet-grand-vitara-sz-08-lh-pos","02-001-08-1035","VINCHA GCHOQUE CHEVROLET GRAND VITARA SZ 08 - LH POS","","guardachoques","false","25.0","true","/producto/vincha-gchoque-chevrolet-grand-vitara-sz-08-lh-pos/"
"vincha-gchoque-chevrolet-spark-gt-18-lh-h-b-pos-fpi","3411833572","VINCHA GCHOQUE CHEVROLET SPARK GT 18 LH H/B POS ( FPI )","","guardachoques","false","18.0","true","/producto/vincha-gchoque-chevrolet-spark-gt-18-lh-h-b-pos-fpi/"
"vincha-gchoque-chevrolet-spark-gt-18-rh-h-b-pos-fpi","3411833571","VINCHA GCHOQUE CHEVROLET SPARK GT 18 RH H/B POS ( FPI )","","guardachoques","false","18.0","true","/producto/vincha-gchoque-chevrolet-spark-gt-18-rh-h-b-pos-fpi/"
"vincha-gchoque-del-foton-tunland-g7-17-rh","P1531020502A0","VINCHA GCHOQUE DEL FOTON TUNLAND G7 17 RH","","guardachoques","false","18.0","true","/producto/vincha-gchoque-del-foton-tunland-g7-17-rh/"
"vincha-gchoque-del-hyundai-tucson-ix-11-15-lh-api","02-001-19-0757","VINCHA GCHOQUE DEL HYUNDAI TUCSON IX 11 - 15 LH ( API )","","guardachoques","false","20.0","true","/producto/vincha-gchoque-del-hyundai-tucson-ix-11-15-lh-api/"
"vincha-gchoque-del-hyundai-tucson-ix-11-15-rh-allparts","02-001-19-1376","VINCHA GCHOQUE DEL HYUNDAI TUCSON IX 11 - 15 RH ( ALLPARTS )","","guardachoques","false","20.0","true","/producto/vincha-gchoque-del-hyundai-tucson-ix-11-15-rh-allparts/"
"vincha-gchoque-del-karry-q22l-22-rh","KAR-01-064-0002","VINCHA GCHOQUE DEL KARRY Q22L 22- RH","","guardachoques","false","20.0","true","/producto/vincha-gchoque-del-karry-q22l-22-rh/"
"vincha-gchoque-del-toyota-highlander-2grfe-suv_4wd-3-5-2-7-3-3-rh","5214548030","VINCHA GCHOQUE DEL TOYOTA HIGHLANDER 2GRFE SUV_4WD 3.5/2.7/3.3 RH","","guardachoques","false","55.0","true","/producto/vincha-gchoque-del-toyota-highlander-2grfe-suv_4wd-3-5-2-7-3-3-rh/"
"vincha-gchoque-del-toyota-hilux-06-11-rh-tyg","02-001-35-0672","VINCHA GCHOQUE DEL TOYOTA HILUX 06-11 RH ( TYG )","","guardachoques","false","12.0","true","/producto/vincha-gchoque-del-toyota-hilux-06-11-rh-tyg/"
"vincha-gchoque-del-toyota-hilux-4x2-16-lh-tfp","02-001-35-0816","VINCHA GCHOQUE DEL TOYOTA HILUX 4X2 16- LH ( TFP )","","guardachoques","false","12.0","true","/producto/vincha-gchoque-del-toyota-hilux-4x2-16-lh-tfp/"
"vincha-gchoque-hyundai-tucson-16-rh-del","02-001-19-1156","VINCHA GCHOQUE HYUNDAI TUCSON 16 - RH DEL","","guardachoques","false","18.0","true","/producto/vincha-gchoque-hyundai-tucson-16-rh-del/"
"vincha-gchoque-pos-chery-tiggo-2-4-18-lh-1500","02-053-03-011","VINCHA GCHOQUE POS CHERY TIGGO 2 4 18 LH 1500","","guardachoques","false","15.0","true","/producto/vincha-gchoque-pos-chery-tiggo-2-4-18-lh-1500/"
"vincha-gchoque-pos-chery-tiggo-2-4-18-rh-1500","02-053-03-012","VINCHA GCHOQUE POS CHERY TIGGO 2 4 18 RH 1500","","guardachoques","false","15.0","true","/producto/vincha-gchoque-pos-chery-tiggo-2-4-18-rh-1500/"
"vincha-gchoque-pos-hyundai-creta-21-23-lh-mobis","02-001-19-2741","VINCHA GCHOQUE POS HYUNDAI CRETA 21 - 23 LH ( MOBIS )","","guardachoques","false","30.0","true","/producto/vincha-gchoque-pos-hyundai-creta-21-23-lh-mobis/"
"vincha-gchoque-pos-hyundai-creta-21-23-rh-mobis","02-001-19-2742","VINCHA GCHOQUE POS HYUNDAI CRETA 21 - 23 RH ( MOBIS )","","guardachoques","false","30.0","true","/producto/vincha-gchoque-pos-hyundai-creta-21-23-rh-mobis/"
"vincha-gchoque-pos-kia-cerato-2020-lh","86653M7000","VINCHA GCHOQUE POS KIA CERATO 2020- LH","","guardachoques","false","40.0","true","/producto/vincha-gchoque-pos-kia-cerato-2020-lh/"
"vincha-gchoque-pos-kia-rio-12-15-lh","866131W000","VINCHA GCHOQUE POS KIA RIO 12 15 LH","","guardachoques","false","35.0","true","/producto/vincha-gchoque-pos-kia-rio-12-15-lh/"
"vincha-gchoque-pos-kia-rio-18-20-lh","86615H9200","VINCHA GCHOQUE POS KIA RIO 18 20 LH","","guardachoques","false","30.0","true","/producto/vincha-gchoque-pos-kia-rio-18-20-lh/"
"vincha-gchoque-pos-peugeot-301-lh","9676786580","VINCHA GCHOQUE POS PEUGEOT 301 LH","","guardachoques","false","30.0","true","/producto/vincha-gchoque-pos-peugeot-301-lh/"
"vincha-gchoque-pos-peugeot-301-rh","9676786480","VINCHA GCHOQUE POS PEUGEOT 301 RH","","guardachoques","false","30.0","true","/producto/vincha-gchoque-pos-peugeot-301-rh/"
"vincha-gchoque-pos-renault-logan-14-lh","850450776R","VINCHA GCHOQUE POS RENAULT LOGAN 14- LH","","guardachoques","false","30.0","true","/producto/vincha-gchoque-pos-renault-logan-14-lh/"
"vincha-gchoque-pos-renault-logan-14-rh","850453570R","VINCHA GCHOQUE POS RENAULT LOGAN 14- RH","","guardachoques","false","30.0","true","/producto/vincha-gchoque-pos-renault-logan-14-rh/"
"vincha-gchoque-pos-rh-mazda-2-16-rh","DB7A502H1","VINCHA GCHOQUE POS RH MAZDA 2 16 RH","","guardachoques","false","28.0","true","/producto/vincha-gchoque-pos-rh-mazda-2-16-rh/"
"vincha-gchoque-pos-sail-15-lh","69620439","VINCHA GCHOQUE POS SAIL 15 LH","","guardachoques","false","18.0","true","/producto/vincha-gchoque-pos-sail-15-lh/"
"vincha-guardafango-chery-tiggo-8-22-rh-chery","J68-5302212","VINCHA GUARDAFANGO CHERY TIGGO 8 22- RH ( CHERY )","","guardafangos","false","20.0","true","/producto/vincha-guardafango-chery-tiggo-8-22-rh-chery/"
"vincha-guardafango-lh-grand-i10-15","86513B4000","VINCHA GUARDAFANGO LH GRAND I10 15","","guardafangos","false","10.0","true","/producto/vincha-guardafango-lh-grand-i10-15/"
"vincha-guardafango-lh-hyundai-creta-1-4-1-6-15","86513A0000","VINCHA GUARDAFANGO LH HYUNDAI CRETA 1.4 1.6 15","","guardafangos","false","25.0","true","/producto/vincha-guardafango-lh-hyundai-creta-1-4-1-6-15/"
"vincha-guardapolvo-universal","0085645","VINCHA GUARDAPOLVO UNIVERSAL","","guardafangos","false","0.33","true","/producto/vincha-guardapolvo-universal/"
"vincha-guia-posterior-chevrolet-d-max-14-lh-alt","BR003","VINCHA GUIA POSTERIOR CHEVROLET D-MAX 14/- LH ( ALT )","","sin-clasificar","false","12.0","true","/producto/vincha-guia-posterior-chevrolet-d-max-14-lh-alt/"
"vincha-guia-posterior-chevrolet-d-max-14-rh-alt","BR002","VINCHA GUIA POSTERIOR CHEVROLET D-MAX 14/- RH ( ALT )","","sin-clasificar","false","12.0","true","/producto/vincha-guia-posterior-chevrolet-d-max-14-rh-alt/"
"vincha-gurdachoque-delantero-renoult-logan-16-20-lh","631439814R","VINCHA GURDACHOQUE DELANTERO RENOULT LOGAN 16-20 LH","","sin-clasificar","false","40.0","true","/producto/vincha-gurdachoque-delantero-renoult-logan-16-20-lh/"
"vincha-tapizado","021581000","VINCHA TAPIZADO","","interior-accesorios","false","1.0","true","/producto/vincha-tapizado/"
"vincha-tapizado-1","0125","VINCHA TAPIZADO","","interior-accesorios","false","10.0","true","/producto/vincha-tapizado-1/"
"zapata-freno-datsun-1200","ZP-4642","ZAPATA FRENO DATSUN 1200","","frenos","false","25.0","true","/producto/zapata-freno-datsun-1200/"
"zapatas-chevrolet-grand-vitara-99-05-grand-vitara-xl7-98-pos-kloss","S738-KSM","ZAPATAS CHEVROLET GRAND VITARA 99 05 GRAND VITARA XL7 98 POS ( KLOSS )","","frenos","false","25.0","true","/producto/zapatas-chevrolet-grand-vitara-99-05-grand-vitara-xl7-98-pos-kloss/"
"zapatas-freno-chevrolet-aveo-1-4-1-5-1-6-05-family-chevy-taxi-05-spark-gt-15-pos-record","03-004-08-0291","ZAPATAS FRENO CHEVROLET AVEO 1.4/1.5/1.6 05- / FAMILY / CHEVY TAXI 05- / SPARK GT 15- POS ( RECORD )","","frenos","false","18.0","true","/producto/zapatas-freno-chevrolet-aveo-1-4-1-5-1-6-05-family-chevy-taxi-05-spark-gt-15-pos-record/"
"zapatas-freno-chevrolet-aveo-activo-1-4-1-5-1-6-05-family-emotion-chevy-taxi-spark-gt-11-beat-bm","RP-ZF1","ZAPATAS FRENO CHEVROLET AVEO ACTIVO 1.4/1.5/1.6 05- / FAMILY / EMOTION / CHEVY TAXI / SPARK GT 11- / BEAT ( BM )","","frenos","false","20.0","true","/producto/zapatas-freno-chevrolet-aveo-activo-1-4-1-5-1-6-05-family-emotion-chevy-taxi-spark-gt-11-beat-bm/"
"zapatas-freno-chevrolet-corsa-evolution-03-07-bm","RP-ZF12","ZAPATAS FRENO CHEVROLET CORSA EVOLUTION 03- 07 ( BM )","","frenos","false","20.0","true","/producto/zapatas-freno-chevrolet-corsa-evolution-03-07-bm/"
"zapatas-freno-chevrolet-d-max-16-mitsubishi-l200-pos-hi-q","ZP054","ZAPATAS FRENO CHEVROLET D-MAX 16 MITSUBISHI L200 POS ( HI-Q )","","frenos","false","25.0","true","/producto/zapatas-freno-chevrolet-d-max-16-mitsubishi-l200-pos-hi-q/"
"zapatas-freno-chevrolet-sail-1-4-12-17-sail-1-5-18-bm","RP-ZF2","ZAPATAS FRENO CHEVROLET SAIL 1.4 12- 17 / SAIL 1.5 18- ( BM )","","frenos","false","20.0","true","/producto/zapatas-freno-chevrolet-sail-1-4-12-17-sail-1-5-18-bm/"
"zapatas-freno-chevrolet-spark-1-0-03-09-pos-imfrisa","SA-086","ZAPATAS FRENO CHEVROLET SPARK 1.0 03-09 POS ( IMFRISA )","","frenos","false","20.0","true","/producto/zapatas-freno-chevrolet-spark-1-0-03-09-pos-imfrisa/"
"zapatas-freno-hyundai-tucson-05-10-sportage-05-10-sportge-active-08-creta-17-20-krc","03-004-19-0754","ZAPATAS FRENO HYUNDAI TUCSON 05- 10 / SPORTAGE 05- 10 / SPORTGE ACTIVE 08- / CRETA 17- 20 ( KRC )","","frenos","false","25.0","true","/producto/zapatas-freno-hyundai-tucson-05-10-sportage-05-10-sportge-active-08-creta-17-20-krc/"
"zapatas-freno-kia-rio-stylus-03-14-bm","RP-ZF6","ZAPATAS FRENO KIA RIO STYLUS 03- 14 ( BM )","","frenos","false","20.0","true","/producto/zapatas-freno-kia-rio-stylus-03-14-bm/"
"zapatas-freno-nissan-sentra-b13-94-12-plus-kashima","K1185-PLUS","ZAPATAS FRENO NISSAN SENTRA B13 94-12 PLUS ( KASHIMA )","","frenos","false","25.0","true","/producto/zapatas-freno-nissan-sentra-b13-94-12-plus-kashima/"
"zapatas-freno-posterior-hyundai-accent-verna-00-02-excel-scoupe-92-96-kashima","1451-S749-PLUS","ZAPATAS FRENO POSTERIOR HYUNDAI ACCENT VERNA 00- 02 / EXCEL / SCOUPE 92- 96 ( KASHIMA )","","frenos","false","25.0","true","/producto/zapatas-freno-posterior-hyundai-accent-verna-00-02-excel-scoupe-92-96-kashima/"
"zapatas-freno-posterior-kia-rio-stylus-1-5-03-14-mazda-323-88-08-durako","1020718","ZAPATAS FRENO POSTERIOR KIA RIO STYLUS 1.5 03- 14 / MAZDA 323 88- 08 ( DURAKO )","","frenos","false","25.0","true","/producto/zapatas-freno-posterior-kia-rio-stylus-1-5-03-14-mazda-323-88-08-durako/"
"zapatas-freno-posterior-kia-rio-stylus-1-5-03-14-mazda-323-88-08-hi-q","SA-134","ZAPATAS FRENO POSTERIOR KIA RIO STYLUS 1.5 03- 14 / MAZDA 323 88- 08 ( HI-Q )","","frenos","false","25.0","true","/producto/zapatas-freno-posterior-kia-rio-stylus-1-5-03-14-mazda-323-88-08-hi-q/"
"zapatas-freno-posterior-kia-rio-stylus-1-5-03-14-mazda-323-88-08-kashima","SA137-PLUS","ZAPATAS FRENO POSTERIOR KIA RIO STYLUS 1.5 03- 14 / MAZDA 323 88- 08 ( KASHIMA )","","frenos","false","25.0","true","/producto/zapatas-freno-posterior-kia-rio-stylus-1-5-03-14-mazda-323-88-08-kashima/"
"zapatas-freno-renault-logan-01-10-clio-symbol-1-4-1-6-pos-hi-q","ZP038","ZAPATAS FRENO RENAULT LOGAN 01- 10 CLIO/ SYMBOL 1.4 /1.6 POS ( HI-Q )","","frenos","false","25.0","true","/producto/zapatas-freno-renault-logan-01-10-clio-symbol-1-4-1-6-pos-hi-q/"
"zapatas-mazda-bt-50-4x2-08-pos-haipa","S8139AHAL","ZAPATAS MAZDA BT-50 4X2 08 POS ( HAIPA )","","frenos","false","20.0","true","/producto/zapatas-mazda-bt-50-4x2-08-pos-haipa/"
"zapatas-pos-chevrolet-grand-vitara-00-04-3-5puert-record","03-004-08-0077","ZAPATAS POS CHEVROLET GRAND VITARA 00 04 3/5PUERT ( RECORD )","","frenos","false","25.0","true","/producto/zapatas-pos-chevrolet-grand-vitara-00-04-3-5puert-record/"
